,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
2496,832,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1458, 1303, 0)","(1458.0, 1303.0, 0)"
2497,832,1,XM5,0.0,0.0,0.0,"(540, 73, 270)","(540.0, 73.0, 270)"
2498,832,2,XDP_XM1_XM2,-4823.824474113644,4630.0,37567.9267654306,"(1051, 981, 0)","(1051.0, 981.0, 0)"
2499,833,0,XM5,0.0,0.0,0.0,"(1469, 69, 0)","(1469.0, 69.0, 0)"
2500,833,1,XDP_XM1_XM2,0.0,0.0,0.0,"(711, 36, 270)","(711.0, 36.0, 270)"
2501,833,2,XDL_XM3_XM4,-6401.072345025325,6131.0,72939.0715474784,"(1373, 1291, 90)","(1373.0, 1291.0, 90)"
2502,834,0,XDL_XM3_XM4,0.0,0.0,0.0,"(288, 1292, 0)","(288.0, 1292.0, 0)"
2503,834,1,XM5,0.0,0.0,0.0,"(209, 1382, 180)","(-58.0, 1382.0, 180)"
2504,834,2,XDP_XM1_XM2,-5717.084370945232,5330.0,149834.31023006616,"(820, 865, 90)","(820.0, 865.0, 90)"
2505,835,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1115, 981, 270)","(1115.0, 981.0, 270)"
2506,835,1,XM5,0.0,0.0,0.0,"(171, 587, 90)","(171.0, 587.0, 90)"
2507,835,2,XDP_XM1_XM2,-4331.198879906955,4159.0,29652.454241210038,"(625, 496, 270)","(625.0, 496.0, 270)"
2508,836,0,XDP_XM1_XM2,0.0,0.0,0.0,"(510, 1510, 270)","(510.0, 1510.0, 270)"
2509,836,1,XM5,0.0,0.0,0.0,"(1128, 1013, 90)","(1128.0, 1013.0, 90)"
2510,836,2,XDL_XM3_XM4,-4532.056004210208,4340.0,36885.50875319133,"(1308, 1440, 0)","(1415.5, 1440.0, 0)"
2511,837,0,XDP_XM1_XM2,0.0,0.0,0.0,"(661, 1199, 270)","(661.0, 1199.0, 270)"
2512,837,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1328, 922, 90)","(1328.0, 922.0, 90)"
2513,837,2,XM5,-3876.1293868059793,3721.0,24065.126650799106,"(565, 1277, 90)","(382.0, 1277.0, 90)"
2514,838,0,XM5,0.0,0.0,0.0,"(166, 1059, 0)","(166.0, 1059.0, 0)"
2515,838,1,XDL_XM3_XM4,0.0,0.0,0.0,"(624, 1330, 90)","(624.0, 1346.5, 90)"
2516,838,2,XDP_XM1_XM2,-8127.943678980525,7731.0,157564.2842825941,"(1009, 119, 0)","(1009.0, 119.0, 0)"
2517,839,0,XDL_XM3_XM4,0.0,0.0,0.0,"(160, 1470, 180)","(160.0, 1470.0, 180)"
2518,839,1,XM5,0.0,0.0,0.0,"(662, 29, 0)","(662.0, 29.0, 0)"
2519,839,2,XDP_XM1_XM2,-8125.751906041047,7843.0,79948.64036984483,"(1517, 1017, 0)","(1517.0, 1017.0, 0)"
2520,840,0,XM5,0.0,0.0,0.0,"(917, 236, 90)","(917.0, 236.0, 90)"
2521,840,1,XDP_XM1_XM2,0.0,0.0,0.0,"(77, 305, 90)","(77.0, 305.0, 90)"
2522,840,2,XDL_XM3_XM4,-6036.481608618323,5721.0,99528.64537640437,"(968, 759, 90)","(968.0, 759.0, 90)"
2523,841,0,XM5,0.0,0.0,0.0,"(1350, 1344, 0)","(1350.0, 1344.0, 0)"
2524,841,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1169, 652, 270)","(1169.0, 652.0, 270)"
2525,841,2,XDP_XM1_XM2,-6694.962913844863,6313.0,145895.66755285775,"(551, 242, 270)","(551.0, 242.0, 270)"
2526,842,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1376, 92, 180)","(1444.5, 92.0, 180)"
2527,842,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1168, 765, 270)","(1168.0, 765.0, 270)"
2528,842,2,XM5,-4223.372114371444,3965.0,66756.14948477056,"(1157, 227, 90)","(1157.0, 227.0, 90)"
2529,843,0,XM5,0.0,0.0,0.0,"(1237, 312, 0)","(1237.0, 312.0, 0)"
2530,843,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1125, 1467, 90)","(1125.0, 1467.0, 90)"
2531,843,2,XDP_XM1_XM2,-8298.859378534211,7980.0,101671.30327922295,"(8, 1439, 0)","(8.0, 1439.0, 0)"
2532,844,0,XM5,0.0,0.0,0.0,"(1314, 698, 270)","(1314.0, 698.0, 270)"
2533,844,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1073, 1389, 90)","(1073.0, 1389.0, 90)"
2534,844,2,XDL_XM3_XM4,-5825.731007656879,5543.0,79936.8226906742,"(741, 441, 180)","(741.0, 441.0, 180)"
2535,845,0,XM5,0.0,0.0,0.0,"(562, 741, 90)","(562.0, 741.0, 90)"
2536,845,1,XDL_XM3_XM4,0.0,0.0,0.0,"(178, 31, 180)","(178.0, 31.0, 180)"
2537,845,2,XDP_XM1_XM2,-5648.044570203347,5445.0,41227.09748906187,"(1257, 119, 90)","(1257.0, 119.0, 90)"
2538,846,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1492, 1063, 0)","(1492.0, 1063.0, 0)"
2539,846,1,XM5,0.0,0.0,0.0,"(386, 754, 0)","(386.0, 754.0, 0)"
2540,846,2,XDL_XM3_XM4,-7990.214927999515,7524.0,217356.35908959236,"(110, 719, 270)","(110.0, 466.5, 270)"
2541,847,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1518, 669, 90)","(1518.0, 669.0, 90)"
2542,847,1,XDP_XM1_XM2,0.0,0.0,0.0,"(375, 1354, 270)","(375.0, 1354.0, 270)"
2543,847,2,XM5,-6313.2563760487365,5987.0,106443.22291245453,"(661, 554, 90)","(661.0, 554.0, 90)"
2544,848,0,XDP_XM1_XM2,0.0,0.0,0.0,"(607, 68, 270)","(614.0, 68.0, 270)"
2545,848,1,XM5,0.0,0.0,0.0,"(1016, 1342, 90)","(1016.0, 1342.0, 90)"
2546,848,2,XDL_XM3_XM4,-5599.972625656654,5386.0,45784.284530402416,"(106, 180, 270)","(106.0, 180.0, 270)"
2547,849,0,XDL_XM3_XM4,0.0,0.0,0.0,"(997, 603, 90)","(997.0, 603.0, 90)"
2548,849,1,XM5,0.0,0.0,0.0,"(307, 1033, 90)","(307.0, 1033.0, 90)"
2549,849,2,XDP_XM1_XM2,-5102.283876973504,4854.0,61644.88356499437,"(192, 1324, 180)","(192.0, 1370.5, 180)"
2550,850,0,XDL_XM3_XM4,0.0,0.0,0.0,"(111, 1179, 0)","(111.0, 1179.0, 0)"
2551,850,1,XM5,0.0,0.0,0.0,"(634, 1040, 90)","(634.0, 1040.0, 90)"
2552,850,2,XDP_XM1_XM2,-6487.766147450335,6097.0,152698.18199317693,"(1178, 575, 90)","(1178.0, 575.0, 90)"
2553,851,0,XDP_XM1_XM2,0.0,0.0,0.0,"(507, 663, 0)","(507.0, 663.0, 0)"
2554,851,1,XM5,0.0,0.0,0.0,"(493, 858, 270)","(493.0, 1000.5, 270)"
2555,851,2,XDL_XM3_XM4,-2509.469057599248,2420.0,8004.712267697605,"(604, 376, 90)","(604.0, 375.5, 90)"
2556,852,0,XDP_XM1_XM2,0.0,0.0,0.0,"(17, 299, 0)","(17.0, 299.0, 0)"
2557,852,1,XM5,0.0,0.0,0.0,"(359, 1006, 0)","(359.0, 1006.0, 0)"
2558,852,2,XDL_XM3_XM4,-4732.70110419355,4467.0,70597.07676967187,"(500, 226, 270)","(598.0, 226.0, 270)"
2559,853,0,XM5,0.0,0.0,0.0,"(137, 899, 180)","(137.0, 899.0, 180)"
2560,853,1,XDP_XM1_XM2,0.0,0.0,0.0,"(907, 1386, 90)","(907.0, 1386.0, 90)"
2561,853,2,XDL_XM3_XM4,-5528.042146994486,5239.0,83545.36273918179,"(36, 1520, 90)","(36.0, 1520.0, 90)"
2562,854,0,XM5,0.0,0.0,0.0,"(31, 919, 0)","(31.0, 919.0, 0)"
2563,854,1,XDL_XM3_XM4,0.0,0.0,0.0,"(288, 513, 270)","(288.0, 513.0, 270)"
2564,854,2,XDP_XM1_XM2,-7168.304481924074,6886.0,79695.82051441981,"(1485, 458, 90)","(1485.0, 458.0, 90)"
2565,855,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1320, 1, 0)","(1320.0, 1.0, 0)"
2566,855,1,XDL_XM3_XM4,0.0,0.0,0.0,"(697, 104, 270)","(697.0, 289.5, 270)"
2567,855,2,XM5,-3607.5946894830477,3475.0,17581.35167910577,"(835, 2, 0)","(835.0, 2.0, 0)"
2568,856,0,XDL_XM3_XM4,0.0,0.0,0.0,"(358, 1445, 0)","(358.0, 1445.0, 0)"
2569,856,1,XM5,0.0,0.0,0.0,"(847, 1114, 0)","(847.0, 1114.0, 0)"
2570,856,2,XDP_XM1_XM2,-4349.562033460355,4128.0,49089.73467108753,"(262, 1465, 0)","(-2.5, 1465.0, 0)"
2571,857,0,XM5,0.0,0.0,0.0,"(1384, 1024, 0)","(1384.0, 1024.0, 0)"
2572,857,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1362, 1085, 90)","(1362.0, 1376.0, 90)"
2573,857,2,XDL_XM3_XM4,-5615.133847354131,5356.0,67150.35084455421,"(442, 527, 90)","(442.0, 527.0, 90)"
2574,858,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1378, 720, 90)","(1378.0, 555.5, 90)"
2575,858,1,XM5,0.0,0.0,0.0,"(1305, 843, 0)","(1305.0, 843.0, 0)"
2576,858,2,XDP_XM1_XM2,-7031.096724028161,6601.0,184983.19201975552,"(735, 1477, 90)","(735.0, 1477.0, 90)"
2577,859,0,XM5,0.0,0.0,0.0,"(1290, 1339, 270)","(1290.0, 1339.0, 270)"
2578,859,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1040, 840, 90)","(1040.0, 840.0, 90)"
2579,859,2,XDL_XM3_XM4,-4010.6061808561317,3850.0,25794.345329192438,"(438, 750, 270)","(438.0, 750.0, 270)"
2580,860,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1310, 1540, 90)","(1310.0, 1540.0, 90)"
2581,860,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1049, 497, 270)","(1049.0, 497.0, 270)"
2582,860,2,XM5,-5161.888805771014,4889.0,74468.3003151302,"(1009, 908, 90)","(1009.0, 908.0, 90)"
2583,861,0,XM5,0.0,0.0,0.0,"(40, 488, 90)","(40.0, 488.0, 90)"
2584,861,1,XDL_XM3_XM4,0.0,0.0,0.0,"(56, 161, 0)","(56.0, -78.5, 0)"
2585,861,2,XDP_XM1_XM2,-7605.214264942095,7151.0,206310.59847688733,"(496, 1315, 90)","(496.0, 1315.0, 90)"
2586,862,0,XDL_XM3_XM4,0.0,0.0,0.0,"(13, 1359, 270)","(13.0, 1359.0, 270)"
2587,862,1,XDP_XM1_XM2,0.0,0.0,0.0,"(37, 200, 0)","(37.0, 200.0, 0)"
2588,862,2,XM5,-8388.106286730026,7976.0,169831.59156240983,"(1097, 1149, 270)","(1097.0, 1149.0, 270)"
2589,863,0,XM5,0.0,0.0,0.0,"(932, 1066, 90)","(932.0, 1066.0, 90)"
2590,863,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1488, 1519, 0)","(1488.0, 1519.0, 0)"
2591,863,2,XDL_XM3_XM4,-7249.346081209515,6860.0,151590.37095320676,"(636, 261, 0)","(636.0, 261.0, 0)"
2592,864,0,XDP_XM1_XM2,0.0,0.0,0.0,"(516, 1188, 90)","(516.0, 1188.0, 90)"
2593,864,1,XDL_XM3_XM4,0.0,0.0,0.0,"(738, 417, 180)","(738.0, 417.0, 180)"
2594,864,2,XM5,-4185.631575005259,3950.0,55522.23913945885,"(799, 1383, 90)","(799.0, 1383.0, 90)"
2595,865,0,XDP_XM1_XM2,0.0,0.0,0.0,"(670, 107, 0)","(670.0, 107.0, 0)"
2596,865,1,XM5,0.0,0.0,0.0,"(701, 412, 0)","(701.0, 412.0, 0)"
2597,865,2,XDL_XM3_XM4,-3264.9173946399055,3131.0,17933.86858714022,"(1241, 120, 0)","(1241.0, 120.0, 0)"
2598,866,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1208, 1005, 90)","(1444.0, 1005.0, 90)"
2599,866,1,XDL_XM3_XM4,0.0,0.0,0.0,"(919, 291, 180)","(919.0, 291.0, 180)"
2600,866,2,XM5,-4141.317712685762,3924.0,47226.988246971276,"(1165, 1002, 90)","(1165.0, 1002.0, 90)"
2601,867,0,XM5,0.0,0.0,0.0,"(706, 1175, 180)","(706.0, 1175.0, 180)"
2602,867,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1040, 1238, 270)","(1043.5, 1238.0, 270)"
2603,867,2,XDL_XM3_XM4,-5300.923775767045,5050.0,62962.741245190475,"(71, 670, 0)","(71.0, 670.0, 0)"
2604,868,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1335, 1012, 0)","(1335.0, 1012.0, 0)"
2605,868,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1526, 690, 90)","(1526.0, 690.0, 90)"
2606,868,2,XM5,-2996.3418045046437,2934.0,3886.5005888952446,"(1315, 1493, 90)","(1315.0, 1493.0, 90)"
2607,869,0,XDL_XM3_XM4,0.0,0.0,0.0,"(640, 605, 180)","(640.0, 605.0, 180)"
2608,869,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1115, 1461, 90)","(1115.0, 1461.0, 90)"
2609,869,2,XM5,-6723.946951077773,6311.0,170525.1844044284,"(485, 684, 270)","(352.5, 684.0, 270)"
2610,870,0,XM5,0.0,0.0,0.0,"(1490, 82, 0)","(1490.0, 82.0, 0)"
2611,870,1,XDP_XM1_XM2,0.0,0.0,0.0,"(667, 412, 270)","(534.5, 412.0, 270)"
2612,870,2,XDL_XM3_XM4,-4633.833144424143,4344.0,84003.25160678591,"(822, 314, 180)","(822.0, 314.0, 180)"
2613,871,0,XM5,0.0,0.0,0.0,"(742, 590, 90)","(742.0, 590.0, 90)"
2614,871,1,XDL_XM3_XM4,0.0,0.0,0.0,"(529, 1175, 0)","(529.0, 1363.0, 0)"
2615,871,2,XDP_XM1_XM2,-3315.1561909787206,3207.0,11697.761647025452,"(358, 855, 180)","(358.0, 855.0, 180)"
2616,872,0,XDP_XM1_XM2,0.0,0.0,0.0,"(410, 1451, 0)","(410.0, 1451.0, 0)"
2617,872,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1470, 274, 180)","(1470.0, 274.0, 180)"
2618,872,2,XM5,-9167.01124322733,8713.0,206126.20897682654,"(802, 81, 90)","(802.0, 81.0, 90)"
2619,873,0,XDP_XM1_XM2,0.0,0.0,0.0,"(667, 64, 90)","(667.0, 64.0, 90)"
2620,873,1,XM5,0.0,0.0,0.0,"(887, 1051, 90)","(887.0, 1051.0, 90)"
2621,873,2,XDL_XM3_XM4,-8067.887187336618,7654.0,171302.60384141697,"(1427, 1454, 90)","(1427.0, 1454.0, 90)"
2622,874,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1506, 412, 180)","(1506.0, 412.0, 180)"
2623,874,1,XDL_XM3_XM4,0.0,0.0,0.0,"(148, 517, 270)","(101.0, 517.0, 270)"
2624,874,2,XM5,-6498.899020964039,6146.0,124537.71899737735,"(609, 248, 90)","(609.0, 248.0, 90)"
2625,875,0,XM5,0.0,0.0,0.0,"(535, 458, 180)","(535.0, 458.0, 180)"
2626,875,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1465, 1023, 270)","(1465.0, 1023.0, 270)"
2627,875,2,XDP_XM1_XM2,-5628.820295120926,5390.0,57035.13336164597,"(969, 109, 270)","(969.0, 109.0, 270)"
2628,876,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1189, 936, 270)","(1189.0, 936.0, 270)"
2629,876,1,XM5,0.0,0.0,0.0,"(823, 240, 0)","(823.0, 240.0, 0)"
2630,876,2,XDP_XM1_XM2,-4701.806445833929,4544.0,24902.87434673662,"(1502, 192, 270)","(1502.0, 192.0, 270)"
2631,877,0,XDP_XM1_XM2,0.0,0.0,0.0,"(159, 768, 90)","(159.0, 768.0, 90)"
2632,877,1,XM5,0.0,0.0,0.0,"(963, 1508, 0)","(963.0, 1508.0, 0)"
2633,877,2,XDL_XM3_XM4,-5879.461320882133,5663.0,46855.50343803771,"(105, 37, 270)","(105.0, 37.0, 270)"
2634,878,0,XM5,0.0,0.0,0.0,"(1195, 1143, 270)","(1195.0, 1143.0, 270)"
2635,878,1,XDP_XM1_XM2,0.0,0.0,0.0,"(620, 1290, 90)","(620.0, 1290.0, 90)"
2636,878,2,XDL_XM3_XM4,-5931.7361717075655,5675.0,65913.46186305654,"(43, 441, 270)","(43.0, 441.0, 270)"
2637,879,0,XM5,0.0,0.0,0.0,"(742, 689, 90)","(742.0, 689.0, 90)"
2638,879,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1200, 320, 90)","(1200.0, 320.0, 90)"
2639,879,2,XDL_XM3_XM4,-3978.864146413898,3773.0,42380.046778722965,"(797, 77, 0)","(797.0, 77.0, 0)"
2640,880,0,XDL_XM3_XM4,0.0,0.0,0.0,"(326, 752, 270)","(326.0, 752.0, 270)"
2641,880,1,XM5,0.0,0.0,0.0,"(1285, 1435, 180)","(1285.0, 1435.0, 180)"
2642,880,2,XDP_XM1_XM2,-6555.873281905649,6295.0,68054.86921222408,"(1143, 205, 90)","(1143.0, 205.0, 90)"
2643,881,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1122, 1445, 180)","(1122.0, 1445.0, 180)"
2644,881,1,XDP_XM1_XM2,0.0,0.0,0.0,"(787, 725, 270)","(787.0, 725.0, 270)"
2645,881,2,XM5,-5768.463382891516,5526.0,58788.492043197584,"(196, 92, 90)","(196.0, 92.0, 90)"
2646,882,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1062, 393, 270)","(1062.0, 393.0, 270)"
2647,882,1,XDP_XM1_XM2,0.0,0.0,0.0,"(146, 1045, 90)","(146.0, 1045.0, 90)"
2648,882,2,XM5,-6543.195119633853,6326.0,47173.71999276363,"(83, 2, 90)","(83.0, 2.0, 90)"
2649,883,0,XDL_XM3_XM4,0.0,0.0,0.0,"(235, 72, 90)","(235.0, 72.0, 90)"
2650,883,1,XM5,0.0,0.0,0.0,"(329, 584, 270)","(329.0, 584.0, 270)"
2651,883,2,XDP_XM1_XM2,-7759.537564322571,7316.0,196725.57096519865,"(1186, 1083, 270)","(1186.0, 1083.0, 270)"
2652,884,0,XDL_XM3_XM4,0.0,0.0,0.0,"(912, 1238, 180)","(912.0, 1238.0, 180)"
2653,884,1,XM5,0.0,0.0,0.0,"(1035, 632, 180)","(1035.0, 632.0, 180)"
2654,884,2,XDP_XM1_XM2,-8562.637281746669,8093.0,220559.17640640092,"(6, 165, 90)","(6.0, 165.0, 90)"
2655,885,0,XM5,0.0,0.0,0.0,"(389, 297, 180)","(389.0, 297.0, 180)"
2656,885,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1363, 201, 0)","(1363.0, 201.0, 0)"
2657,885,2,XDP_XM1_XM2,-4913.100933922143,4707.0,42477.59496357937,"(997, 899, 0)","(997.0, 899.0, 0)"
2658,886,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1554, 1032, 90)","(1554.0, 1032.0, 90)"
2659,886,1,XM5,0.0,0.0,0.0,"(1201, 1534, 0)","(1201.0, 1534.0, 0)"
2660,886,2,XDP_XM1_XM2,-7479.21224186312,7079.0,160169.83853710417,"(1009, 88, 90)","(1009.0, 88.0, 90)"
2661,887,0,XDL_XM3_XM4,0.0,0.0,0.0,"(970, 1270, 90)","(970.0, 1270.0, 90)"
2662,887,1,XM5,0.0,0.0,0.0,"(64, 834, 0)","(64.0, 834.0, 0)"
2663,887,2,XDP_XM1_XM2,-5175.9381496976885,4917.0,67048.96536886238,"(195, 548, 0)","(195.0, 548.0, 0)"
2664,888,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1040, 494, 90)","(1040.0, 494.0, 90)"
2665,888,1,XDP_XM1_XM2,0.0,0.0,0.0,"(137, 738, 0)","(137.0, 738.0, 0)"
2666,888,2,XM5,-5995.180194159915,5698.0,88316.06780092498,"(913, 1206, 90)","(913.0, 1206.0, 90)"
2667,889,0,XM5,0.0,0.0,0.0,"(917, 1242, 90)","(917.0, 1242.0, 90)"
2668,889,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1525, 576, 90)","(1525.0, 576.0, 90)"
2669,889,2,XDP_XM1_XM2,-6003.6737142030215,5711.0,85657.9029853922,"(1089, 130, 270)","(1089.0, 130.0, 270)"
2670,890,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1388, 1497, 0)","(1388.0, 1497.0, 0)"
2671,890,1,XDP_XM1_XM2,0.0,0.0,0.0,"(461, 292, 90)","(461.0, 292.0, 90)"
2672,890,2,XM5,-7170.721068799839,6900.0,73289.8970921268,"(353, 1301, 270)","(353.0, 1301.0, 270)"
2673,891,0,XM5,0.0,0.0,0.0,"(154, 856, 180)","(-156.5, 856.0, 180)"
2674,891,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1165, 1242, 90)","(1165.0, 1242.0, 90)"
2675,891,2,XDP_XM1_XM2,-5271.6433832570265,5031.0,57909.237905388276,"(254, 709, 0)","(254.0, 709.0, 0)"
2676,892,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1088, 736, 0)","(1088.0, 985.5, 0)"
2677,892,1,XDP_XM1_XM2,0.0,0.0,0.0,"(174, 96, 90)","(174.0, 96.0, 90)"
2678,892,2,XM5,-7233.12247170494,6829.0,163314.97213690984,"(1122, 419, 90)","(1122.0, 419.0, 90)"
2679,893,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1344, 1347, 90)","(1344.0, 1347.0, 90)"
2680,893,1,XM5,0.0,0.0,0.0,"(718, 923, 0)","(718.0, 923.0, 0)"
2681,893,2,XDP_XM1_XM2,-4557.571236045182,4335.0,49537.9551146798,"(319, 994, 270)","(319.0, 994.0, 270)"
2682,894,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1243, 788, 0)","(1243.0, 788.0, 0)"
2683,894,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1211, 1210, 90)","(1211.0, 1210.0, 90)"
2684,894,2,XM5,-3877.0973537661744,3678.0,39639.756276693144,"(1314, 1314, 0)","(1314.0, 1497.5, 0)"
2685,895,0,XM5,0.0,0.0,0.0,"(536, 862, 0)","(536.0, 862.0, 0)"
2686,895,1,XDP_XM1_XM2,0.0,0.0,0.0,"(869, 268, 90)","(869.0, 268.0, 90)"
2687,895,2,XDL_XM3_XM4,-4886.210165059702,4692.0,37717.588212516785,"(1537, 852, 0)","(1537.0, 852.0, 0)"
2688,896,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1524, 1414, 0)","(1524.0, 1484.5, 0)"
2689,896,1,XM5,0.0,0.0,0.0,"(1402, 918, 270)","(1402.0, 918.0, 270)"
2690,896,2,XDP_XM1_XM2,-5374.032807114712,5061.0,97989.53833011675,"(1029, 636, 0)","(1029.0, 636.0, 0)"
2691,897,0,XDP_XM1_XM2,0.0,0.0,0.0,"(165, 1064, 0)","(83.0, 1064.0, 0)"
2692,897,1,XDL_XM3_XM4,0.0,0.0,0.0,"(696, 1423, 90)","(696.0, 1423.0, 90)"
2693,897,2,XM5,-3963.537869701004,3773.0,36304.67979019678,"(435, 948, 90)","(435.0, 948.0, 90)"
2694,898,0,XDP_XM1_XM2,0.0,0.0,0.0,"(152, 0, 90)","(152.0, 0.0, 90)"
2695,898,1,XM5,0.0,0.0,0.0,"(1271, 1355, 0)","(1271.0, 1355.0, 0)"
2696,898,2,XDL_XM3_XM4,-8493.386559104387,8041.0,204653.5988583066,"(519, 897, 0)","(519.0, 897.0, 0)"
2697,899,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1303, 120, 270)","(1303.0, 120.0, 270)"
2698,899,1,XM5,0.0,0.0,0.0,"(775, 1011, 90)","(775.0, 1021.0, 90)"
2699,899,2,XDL_XM3_XM4,-6695.608631467098,6259.0,190627.09707157256,"(877, 675, 90)","(877.0, 675.0, 90)"
2700,900,0,XM5,0.0,0.0,0.0,"(351, 221, 0)","(351.0, 221.0, 0)"
2701,900,1,XDP_XM1_XM2,0.0,0.0,0.0,"(789, 180, 0)","(789.0, 180.0, 0)"
2702,900,2,XDL_XM3_XM4,-3551.6557020911723,3444.0,11589.750192743211,"(858, 884, 90)","(858.0, 884.0, 90)"
2703,901,0,XDL_XM3_XM4,0.0,0.0,0.0,"(397, 780, 0)","(397.0, 780.0, 0)"
2704,901,1,XDP_XM1_XM2,0.0,0.0,0.0,"(304, 245, 90)","(304.0, 199.0, 90)"
2705,901,2,XM5,-4950.551404707885,4645.0,93361.66091896193,"(422, 1264, 180)","(422.0, 1288.0, 180)"
2706,902,0,XDL_XM3_XM4,0.0,0.0,0.0,"(829, 625, 180)","(768.5, 625.0, 180)"
2707,902,1,XM5,0.0,0.0,0.0,"(851, 1372, 0)","(851.0, 1372.0, 0)"
2708,902,2,XDP_XM1_XM2,-2907.862650988452,2776.0,17387.758725702348,"(1056, 846, 90)","(1056.0, 846.0, 90)"
2709,903,0,XM5,0.0,0.0,0.0,"(646, 279, 0)","(646.0, 279.0, 0)"
2710,903,1,XDL_XM3_XM4,0.0,0.0,0.0,"(37, 1349, 90)","(37.0, 1349.0, 90)"
2711,903,2,XDP_XM1_XM2,-4950.763084437955,4825.0,15816.353407348142,"(633, 1434, 180)","(633.0, 1434.0, 180)"
2712,904,0,XM5,0.0,0.0,0.0,"(583, 1196, 0)","(583.0, 1196.0, 0)"
2713,904,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1103, 1216, 270)","(1149.5, 1216.0, 270)"
2714,904,2,XDP_XM1_XM2,-5135.278715172657,4832.0,91977.97907677761,"(212, 766, 270)","(212.0, 766.0, 270)"
2715,905,0,XDP_XM1_XM2,0.0,0.0,0.0,"(479, 321, 270)","(332.0, 321.0, 270)"
2716,905,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1519, 635, 90)","(1519.0, 635.0, 90)"
2717,905,2,XM5,-4772.761395949938,4543.0,52790.29906886413,"(611, 39, 90)","(611.0, 39.0, 90)"
2718,906,0,XM5,0.0,0.0,0.0,"(1254, 1081, 90)","(1766.5, 1081.0, 90)"
2719,906,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1284, 1035, 90)","(1487.5, 1035.0, 90)"
2720,906,2,XDL_XM3_XM4,-3205.078685246771,3000.0,42057.26714254422,"(1200, 863, 0)","(1200.0, 863.0, 0)"
2721,907,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1514, 1101, 90)","(1514.0, 1101.0, 90)"
2722,907,1,XDP_XM1_XM2,0.0,0.0,0.0,"(72, 469, 90)","(72.0, 469.0, 90)"
2723,907,2,XM5,-8679.288289801996,8300.0,143859.6067809237,"(1254, 193, 180)","(1254.0, 193.0, 180)"
2724,908,0,XM5,0.0,0.0,0.0,"(790, 24, 90)","(790.0, 24.0, 90)"
2725,908,1,XDL_XM3_XM4,0.0,0.0,0.0,"(623, 1538, 180)","(623.0, 1538.0, 180)"
2726,908,2,XDP_XM1_XM2,-5847.847215475977,5535.0,97873.3802310722,"(570, 1552, 270)","(335.5, 1552.0, 270)"
2727,909,0,XM5,0.0,0.0,0.0,"(557, 1327, 90)","(557.0, 1327.0, 90)"
2728,909,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1108, 756, 90)","(1108.0, 756.0, 90)"
2729,909,2,XDL_XM3_XM4,-6236.0522714372055,5989.0,61034.82482228282,"(40, 190, 90)","(40.0, 190.0, 90)"
2730,910,0,XM5,0.0,0.0,0.0,"(536, 481, 270)","(368.0, 481.0, 270)"
